sancara		00:00:00.000	00:00:05.462	00:00:05.462	pppppdpppmgrrgr
sancara		00:00:09.925	00:00:13.530	00:00:03.605	grgpmmgrsnd
sancara		00:00:13.530	00:00:19.462	00:00:05.932	srggpdp
sancara		00:00:21.656	00:00:23.067	00:00:01.411	pdsp
sancara		00:00:23.067	00:00:25.291	00:00:02.224	pddpmgrmgr
sancara		00:00:25.291	00:00:28.264	00:00:02.973	srgrgp
sancara		00:00:28.264	00:00:29.388	00:00:01.124	pdsp
sancara		00:00:29.443	00:00:31.816	00:00:02.373	pddpmgrmgr
sancara		00:00:31.816	00:00:34.877	00:00:03.061	srgrgpgp
sancara		00:00:34.877	00:00:36.071	00:00:01.194	pdsp
sancara		00:00:36.079	00:00:38.422	00:00:02.343	pddpmgrmgr
sancara		00:00:38.422	00:00:41.466	00:00:03.044	srgrgpgp
sancara		00:00:41.474	00:00:44.641	00:00:03.167	mgpdssnd
sancara		00:00:44.671	00:00:46.214	00:00:01.543	drsr
sancara		00:00:46.237	00:00:48.021	00:00:01.784	sndpmgrsrg
sancara		00:00:48.021	00:00:49.194	00:00:01.173	pdsp
sancara		00:00:49.207	00:00:51.537	00:00:02.330	pddpmgrmgr
sancara		00:00:51.558	00:00:54.656	00:00:03.098	srgrgpgp
sancara		00:00:54.659	00:00:57.972	00:00:03.313	mgpdssnd
sancara		00:00:57.994	00:00:59.268	00:00:01.274	drsr
sancara		00:00:59.268	00:01:01.116	00:00:01.848	sndpmgrsrg
sancara		00:01:01.125	00:01:02.507	00:00:01.382	pdgr
sancara		00:01:02.507	00:01:04.811	00:00:02.304	sndpmgrmgr
sancara		00:01:04.816	00:01:07.915	00:00:03.099	srgmggrrgpgp
sancara		00:01:07.915	00:01:11.152	00:00:03.237	mgpdssnd
sancara		00:01:11.167	00:01:12.301	00:00:01.134	grsnd
sancara		00:01:12.301	00:01:14.477	00:00:02.176	rsndpmgrsrg
sancara		00:01:14.477	00:01:15.890	00:00:01.413	pdgr
sancara		00:01:15.892	00:01:18.149	00:00:02.257	sndpmgrmgr
sancara		00:01:18.161	00:01:21.198	00:00:03.037	srgmggrrgpgp
sancara		00:01:21.198	00:01:24.328	00:00:03.130	mgpdssnd
sancara		00:01:24.336	00:01:25.530	00:00:01.194	grsnd
sancara		00:01:25.530	00:01:27.686	00:00:02.156	rsndpmgrsrg
sancara		00:01:27.694	00:01:28.941	00:00:01.247	pdsp
sancara		00:01:28.941	00:01:31.299	00:00:02.358	pddpmgrmgr
sancara		00:01:31.342	00:01:43.492	00:00:12.150	srgrgpgp
sancara		00:01:47.179	00:01:57.925	00:00:10.746	ssssnndds
sancara		00:01:59.925	00:02:03.268	00:00:03.343	dsssnndds
sancara		00:02:03.320	00:02:06.761	00:00:03.441	dsdsrgs
sancara		00:02:06.761	00:02:09.772	00:00:03.011	dsssnndds
sancara		00:02:09.856	00:02:13.139	00:00:03.283	dsdsrgs
sancara		00:02:13.206	00:02:16.597	00:00:03.391	dsssndpmgrgpds
sancara		00:02:16.625	00:02:19.834	00:00:03.209	ddsrgpmmgrrgs
sancara		00:02:19.849	00:02:23.192	00:00:03.343	dsssndpmgrgpds
sancara		00:02:23.229	00:02:26.253	00:00:03.024	ddsrgpmmgrrgs
sancara		00:02:26.289	00:02:30.020	00:00:03.731	ddgrssndpd
