sancara		00:00:00.761	00:00:05.567	00:00:04.806	gdppmdpmpgg
sancara		00:00:08.656	00:00:10.656	00:00:02.000	gmpdndppm
sancara		00:00:10.656	00:00:12.574	00:00:01.918	pdndpmgg
sancara		00:00:12.574	00:00:14.933	00:00:02.359	rgrsnrr
sancara		00:00:16.641	00:00:18.850	00:00:02.209	rggrgmmg
sancara		00:00:18.857	00:00:21.059	00:00:02.202	mdndpmgrr
sancara		00:00:21.962	00:00:24.522	00:00:02.560	rgmpddpmgrr
sancara		00:00:25.268	00:00:28.402	00:00:03.134	rgmpgrsnrr
sancara		00:00:29.537	00:00:35.865	00:00:06.328	gdpmgrs
sancara		00:00:35.909	00:00:37.895	00:00:01.986	snggrsnd
sancara		00:00:39.179	00:00:41.992	00:00:02.813	dnrggrsnd
sancara		00:00:43.074	00:00:45.552	00:00:02.478	dnrgrgrssn
sancara		00:00:45.552	00:00:46.910	00:00:01.358	rgrsnd
sancara		00:00:46.910	00:00:49.003	00:00:02.093	nrgrnrssndpm
sancara		00:00:49.003	00:00:52.970	00:00:03.967	dnrgrssnrgmpgg
sancara		00:00:55.134	00:00:58.253	00:00:03.119	gggmpgg
sancara		00:00:58.268	00:01:00.680	00:00:02.412	gmppmrr
sancara		00:01:01.686	00:01:03.970	00:00:02.284	rgmpdndpmgr
sancara		00:01:03.977	00:01:06.857	00:00:02.880	gdpmrgrsnr
sancara		00:01:07.925	00:01:15.947	00:00:08.022	gmmrgmp
sancara		00:01:15.947	00:01:20.674	00:00:04.727	pmgrgrsndnrgmpgmpp
sancara		00:01:20.674	00:01:23.880	00:00:03.206	pdndpppddp
sancara		00:01:25.417	00:01:28.727	00:00:03.310	pmpdnddpppdp
sancara		00:01:28.727	00:01:31.265	00:00:02.538	pmpdpdpmgg
sancara		00:01:32.026	00:01:34.399	00:00:02.373	gmpdndpmg
sancara		00:01:35.164	00:01:37.746	00:00:02.582	gmpdndpmgrr
sancara		00:01:38.089	00:01:41.671	00:00:03.582	rggrgmmgmddmdnnd
sancara		00:01:41.672	00:01:43.776	00:00:02.104	pmgrgmdndpmgr
sancara		00:01:43.776	00:01:49.869	00:00:06.093	gmdpmrgrsnrgmpgmp
sancara		00:01:49.869	00:01:54.731	00:00:04.862	pmgrsndpmdnrgmdgmp
sancara		00:01:55.611	00:02:02.223	00:00:06.612	ppppdnddpppdd
sancara		00:02:04.014	00:02:07.388	00:00:03.374	pdnndddnp
sancara		00:02:07.417	00:02:10.059	00:00:02.642	pdnddnsndp
