13.425000	13.425000	
28.125000	28.125000	
42.305081	42.305081	
56.032757	56.032757	
69.555081	69.555081	
83.361155	83.361155	
97.658249	97.658249	
111.403380	111.403380	
123.858249	123.858249	
138.333249	138.333249	
151.833249	151.833249	
165.108249	165.108249	
179.454125	179.454125	
194.179125	194.179125	
208.423033	208.423033	
222.645598	222.645598	
236.888308	236.888308	
250.083465	250.083465	
263.359202	263.359202	
276.634939	276.634939	
289.266028	289.266028	
302.159005	302.159005	
315.579125	315.579125	
327.743506	327.743506	
339.750091	339.750091	
351.875091	351.875091	
363.766882	363.766882	
375.754125	375.754125	
388.682968	388.682968	
400.971587	400.971587	
412.996587	412.996587	
424.763159	424.763159	
437.656136	437.656136	
450.206643	450.206643	
462.406643	462.406643	
474.908640	474.908640	
487.354533	487.354533	
499.562571	499.562571	
511.526628	511.526628	
523.857775	523.857775	
535.743488	535.743488	
548.011961	548.011961	
560.105194	560.105194	
572.508618	572.508618	
584.495058	584.495058	
596.521788	596.521788	
608.619026	608.619026	
621.219026	621.219026	
634.112874	634.112874	
646.451856	646.451856	
658.919026	658.919026	
672.147156	672.147156	
684.637228	684.637228	
696.885556	696.885556	
709.113739	709.113739	
722.113739	722.113739	
