2.261770	2.261770	
17.639587	17.639587	
32.379895	32.379895	
47.160937	47.160937	 
61.531141	61.531141	
75.963311	75.963311	
89.955240	89.955240	
104.401740	104.401740	
118.582149	118.582149	
132.350902	132.350902	
146.150240	146.150240	
159.975862	159.975862	
174.111923	174.111923	
188.130562	188.130562	
202.228825	202.228825	
215.816074	215.816074	
229.270278	229.270278	
242.208932	242.208932	
254.909213	254.909213	
268.403090	268.403090	
281.346418	281.346418	
294.079960	294.079960	
306.285515	306.285515	
319.186713	319.186713	
331.631991	331.631991	
344.149334	344.149334	
356.189932	356.189932	
368.668470	368.668470	
381.296685	381.296685	
393.963704	393.963704	
406.586375	406.586375	
