12.325000	12.325000	
20.025000	20.025000	
28.100000	28.100000	
36.078000	36.078000	
44.307563	44.307563	
52.407563	52.407563	
60.305063	60.305063	
68.607563	68.607563	
76.707563	76.707563	
85.010062	85.010062	
93.110062	93.110062	
101.278088	101.278088	
109.337563	109.337563	
117.640062	117.640062	
125.537562	125.537562	
133.637563	133.637563	
141.535063	141.535063	
149.432562	149.432562	
157.330062	157.330062	
165.025062	165.025062	
172.720062	172.720062	
180.212563	180.212563	
187.907562	187.907562	
195.400063	195.400063	
202.892562	202.892562	
209.980063	209.980063	
217.067563	217.067563	
224.560062	224.560062	
232.255062	232.255062	
239.747562	239.747562	
247.442562	247.442562	
254.732563	254.732563	
262.022562	262.022562	
269.515062	269.515062	
276.400062	276.400062	
283.487563	283.487563	
290.777563	290.777563	
297.865063	297.865063	
305.155062	305.155062	
312.242563	312.242563	
319.532562	319.532562	
326.417563	326.417563	
333.302563	333.302563	
340.187563	340.187563	
347.477563	347.477563	
354.767562	354.767562	
362.057563	362.057563	
369.405333	369.405333	
376.500364	376.500364	
383.547375	383.547375	
390.634875	390.634875	
397.722375	397.722375	
404.809875	404.809875	
411.856875	411.856875	
418.336875	418.336875	
425.052634	425.052634	
432.147665	432.147665	
439.194375	439.194375	
446.484375	446.484375	
453.571875	453.571875	
460.527789	460.527789	
467.591813	467.591813	
474.071813	474.071813	
481.159312	481.159312	
488.119575	488.119575	
495.120063	495.120063	
502.207562	502.207562	
509.295063	509.295063	
516.180062	516.180062	
523.065062	523.065062	
529.950062	529.950062	
536.632562	536.632562	
543.517562	543.517562	
550.200063	550.200063	
557.044562	557.044562	
563.727062	563.727062	
570.814562	570.814562	
577.699563	577.699563	
584.787062	584.787062	
591.874562	591.874562	
598.759562	598.759562	
605.644563	605.644563	
612.489062	612.489062	
619.354460	619.354460	
626.401437	626.401437	
633.488938	633.488938	
640.373938	640.373938	
647.461437	647.461437	
654.346437	654.346437	
661.433937	661.433937	
668.521438	668.521438	
675.604607	675.604607	
682.651625	682.651625	
689.131625	689.131625	
695.814125	695.814125	
702.686294	702.686294	
709.328312	709.328312	
716.010813	716.010813	
722.693312	722.693312	
729.173312	729.173312	
736.058313	736.058313	
743.145812	743.145812	
750.233313	750.233313	
757.118313	757.118313	
764.205812	764.205812	
771.293312	771.293312	
778.583312	778.583312	
785.670812	785.670812	
792.960812	792.960812	
800.048313	800.048313	
807.135813	807.135813	
814.223312	814.223312	
821.108312	821.108312	
827.993313	827.993313	
