5.780285	5.780285	
23.957965	23.957965	
41.650000	41.650000	
59.050000	59.050000	
76.400000	76.400000	
94.313178	94.313178	
111.275000	111.275000	
128.313033	128.313033	
144.972032	144.972032	
161.646527	161.646527	
178.422032	178.422032	
195.263033	195.263033	
212.263033	212.263033	
228.988033	228.988033	
245.638875	245.638875	
261.786481	261.786481	
278.013875	278.013875	
294.019707	294.019707	
310.094707	310.094707	
325.719707	325.719707	
341.904643	341.904643	
358.152978	358.152978	
373.843430	373.843430	
389.779643	389.779643	
405.279643	405.279643	
420.554643	420.554643	
435.621197	435.621197	
451.079643	451.079643	
465.483420	465.483420	
479.453734	479.453734	
494.663788	494.663788	
509.602648	509.602648	
524.262567	524.262567	
539.162685	539.162685	
553.326709	553.326709	
567.927648	567.927648	
