3.831676	3.831676	
22.064283	22.064283	
40.245459	40.245459	
58.735226	58.735226	
77.531676	77.531676	
95.380452	95.380452	
114.011656	114.011656	
132.511656	132.511656	
150.759746	150.759746	
168.722336	168.722336	
187.224960	187.224960	
205.697336	205.697336	
223.973050	223.973050	
242.077078	242.077078	
259.898230	259.898230	
277.957254	277.957254	
295.874841	295.874841	
313.760283	313.760283	
331.674841	331.674841	
349.081138	349.081138	
366.696562	366.696562	
383.906138	383.906138	
401.374518	401.374518	
418.631138	418.631138	
435.538156	435.538156	
451.944930	451.944930	
468.244930	468.244930	
485.523530	485.523530	
503.019930	503.019930	
520.066477	520.066477	
536.897565	536.897565	
553.915094	553.915094	
570.733324	570.733324	
587.737995	587.737995	
604.787668	604.787668	
621.605898	621.605898	
638.128395	638.128395	
654.927338	654.927338	
671.680898	671.680898	
688.499508	688.499508	
706.468527	706.468527	
723.755898	723.755898	
741.230060	741.230060	
758.555898	758.555898	
775.959448	775.959448	
792.959448	792.959448	
809.904500	809.904500	
827.243478	827.243478	
844.087424	844.087424	
860.899225	860.899225	
877.713437	877.713437	
894.407105	894.407105	
911.263909	911.263909	
928.152858	928.152858	
