16.450000	16.450000	
32.150000	32.150000	
47.825000	47.825000	
63.425000	63.425000	
78.923263	78.923263	
94.348263	94.348263	
110.273263	110.273263	
125.523263	125.523263	
141.098263	141.098263	
156.123263	156.123263	
171.548263	171.548263	
187.248263	187.248263	
203.223263	203.223263	
219.073263	219.073263	
234.723263	234.723263	
250.198263	250.198263	
265.873263	265.873263	
281.523263	281.523263	
296.673263	296.673263	
311.621026	311.621026	
326.398263	326.398263	
341.723263	341.723263	
356.512025	356.512025	
371.664897	371.664897	
387.533458	387.533458	
402.362025	402.362025	
417.487025	417.487025	
432.587025	432.587025	
447.737025	447.737025	
462.601154	462.601154	
477.626154	477.626154	
492.201154	492.201154	
506.276154	506.276154	
520.001154	520.001154	
534.326154	534.326154	
548.526154	548.526154	
562.526154	562.526154	
576.501154	576.501154	
590.326154	590.326154	
604.376154	604.376154	
618.330942	618.330942	
631.555942	631.555942	
645.505942	645.505942	
658.805942	658.805942	
672.355942	672.355942	
685.830942	685.830942	
699.730942	699.730942	
713.380942	713.380942	
726.755942	726.755942	
740.830942	740.830942	
754.205942	754.205942	
767.030942	767.030942	
780.130942	780.130942	
793.505942	793.505942	
807.205942	807.205942	
820.230942	820.230942	
833.405942	833.405942	
846.830942	846.830942	
860.555942	860.555942	
874.305942	874.305942	
888.155942	888.155942	
